start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-07-08T08:24:59Z,2024-07-08T08:25:37Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,37500,3
2024-07-08T08:33:51Z,2024-07-08T08:38:54Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,302500,19
2024-07-08T08:42:35Z,2024-07-08T08:49:13Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,397200,18
2024-07-08T08:53:22Z,2024-07-08T08:58:22Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,299300,30
2024-07-08T09:00:27Z,2024-07-08T09:01:22Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,55700,5
2024-07-08T09:03:51Z,2024-07-08T09:05:23Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,91800,12
2024-07-08T09:08:40Z,2024-07-08T09:10:49Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,128200,11
2024-07-08T09:15:41Z,2024-07-08T09:16:55Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,73400,6
2024-07-08T09:24:25Z,2024-07-08T09:29:51Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,326000,65
2024-07-08T09:30:02Z,2024-07-08T09:34:09Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,246500,16
2024-07-08T09:34:51Z,2024-07-08T09:36:00Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,68500,8
2024-07-08T09:37:21Z,2024-07-08T09:40:37Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,195600,6
2024-07-08T09:43:28Z,2024-07-08T09:45:16Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,108200,10
2024-07-08T09:47:30Z,2024-07-08T10:04:30Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1020300,24
2024-07-08T10:05:32Z,2024-07-08T10:13:31Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,478600,6
2024-07-08T10:38:36Z,2024-07-08T10:39:06Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,29800,1
2024-07-08T10:39:11Z,2024-07-08T10:39:20Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,9100,3
2024-07-08T10:42:04Z,2024-07-08T10:45:09Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,184500,12
2024-07-08T10:47:53Z,2024-07-08T10:51:03Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,189800,12
2024-07-08T10:55:08Z,2024-07-08T10:57:32Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,143800,3
2024-07-08T10:59:53Z,2024-07-08T11:33:25Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,2012300,35
2024-07-08T11:51:20Z,2024-07-08T11:53:05Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,104400,2
2024-07-08T12:23:54Z,2024-07-08T12:26:05Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,131200,19
2024-07-08T12:26:53Z,2024-07-08T12:28:14Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,81400,10
2024-07-08T12:30:34Z,2024-07-08T12:42:11Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,697000,11
2024-07-08T12:51:08Z,2024-07-08T12:52:30Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,82200,4
2024-07-08T12:58:12Z,2024-07-08T12:58:56Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,44600,12
2024-07-08T13:07:57Z,2024-07-08T13:08:25Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,28500,12
2024-07-08T13:25:57Z,2024-07-08T13:30:51Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,294000,22
2024-07-08T13:31:24Z,2024-07-08T13:37:05Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,341300,29
2024-07-08T14:27:06Z,2024-07-08T14:55:23Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1697300,84
2024-07-08T14:59:59Z,2024-07-08T15:12:20Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,741400,83
